Category;Family;StyleName;Slope
script;Everyday Hungry;Everyday Hungry Regular;-
script;Everything Calligraphy;Everything Calligraphy Regular;-
script;Everything;Everything;268.0
script;Evita™;Evita Std Regular;-
script;Ex Ponto®;Ex Ponto Bold;108.0
script;Ex Ponto®;Ex Ponto Light;108.0
script;Ex Ponto®;Ex Ponto Regular;108.99999809265137
script;Excalibur SCF™;Excalibur SCF;143.99999618530273
script;Excelsior®;Excelsior Bold;90.0
script;Excelsior®;Excelsior Cyrillic Bold;90.0
script;Excelsior®;Excelsior Cyrillic Italic;102.99999904632568
script;Excelsior®;Excelsior Cyrillic Roman;90.0
script;Excelsior®;Excelsior Insertio;90.0
script;Excelsior®;Excelsior Italic;102.99999904632568
script;Excelsior®;Excelsior Pro Insertio;90.0
script;Excelsior®;Excelsior Roman;90.0
script;Exceptional;Exceptional Alt;-
script;Exceptional;Exceptional Regular;97.99999952316284
script;Exceptional;Exceptional Swash;-
script;Exchange Student;Exchange Student;90.0
script;Exotex;Exotex Regular;118.99999809265137
script;Exotic Necklace;Exotic Necklace Regular;-
script;Exotica;Exotica Italic;102.0
script;Exotica;Exotica;90.0
script;Exotico;Exotico Regular;93.0
script;Expectation™;Expectation Com Regular;-
script;Expectation™;Expectation Std Regular;-
script;Experiment Brush Script;Experiment Brush Script Extra;162.99999237060547
script;Experiment Brush Script;Experiment Brush Script Regular;100.99999904632568
script;Expletive Script;Expletive Script Light Slant;90.99999994039536
script;Expletive Script;Expletive Script Light;90.0
script;Expletive Script;Expletive Script Regular Slant;-
script;Expletive Script;Expletive Script Regular;-
script;Explora;Explora Pro;-
script;Explora;Explora;-
script;Explorer;Explorer Catchwords Regular;-
script;Explorer;Explorer Condensed Bold;90.0
script;Explorer;Explorer Condensed Regular;90.0
script;Explorer;Explorer Pictures Regular;-
script;Explorer;Explorer Print Catchwords Regular;-
script;Explorer;Explorer Print Condensed Bold;90.0
script;Explorer;Explorer Print Condensed Regular;90.0
script;Explorer;Explorer Print Sans Bold;90.0
script;Explorer;Explorer Print Sans Regular;90.0
script;Explorer;Explorer Print Script Black;108.0
script;Explorer;Explorer Print Script Bold;-
script;Explorer;Explorer Print Script Regular;108.0
script;Explorer;Explorer Print Serif Regular;90.0
script;Explorer;Explorer Print Swoosh Regular;-
script;Explorer;Explorer Sans Bold;90.0
script;Explorer;Explorer Sans Regular;90.0
script;Explorer;Explorer Script Black;108.99999809265137
script;Explorer;Explorer Script Bold;108.0
script;Explorer;Explorer Script Regular;108.99999809265137
script;Explorer;Explorer Serif Regular;90.0
script;Explorer;Explorer Swoosh Regular;-
script;Express®;PT Express;96.99999952316284
script;Extreme;Extreme;-
script;Eydis;Eydis Cyrillic;114.99999809265137
script;Eydis;Eydis Ornaments;179.0
script;Eydis;Eydis Pro;114.99999809265137
script;Eydis;Eydis Regular;114.99999809265137
script;Ezekiel;Ezekiel Script;-
script;F2F BoneR™;F2F BoneR Book;129.0
script;FDI Tierra Nueva;Norte Bold;91.99999988079071
script;FDI Tierra Nueva;Norte Italic;93.99999976158142
script;FDI Tierra Nueva;Norte Regular;90.99999994039536
script;FDI Tierra Nueva;Sur Script;91.99999988079071
script;FF Antithesis™;FF Antithesis Pro Bold;-
script;FF Antithesis™;FF Antithesis Pro Regular Italic;-
script;FF Antithesis™;FF Antithesis Pro Regular;-
script;FF Antithesis™;FF Antithesis Std Bold;-
script;FF Antithesis™;FF Antithesis Std Regular Italic;-
script;FF Antithesis™;FF Antithesis Std Regular;-
script;FF Bagel™;FF Bagel Std Regular;263.99998474121094
script;FF Bauer Grotesk™;FF Bauer Grotesk  W1G Demibold;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk  W1G Medium Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Bold Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Bold;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Book Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Book;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Demi Bold Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Demi Bold;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Light Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Light;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Medium Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Medium;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Regular Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Pro Regular;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Bold Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Bold;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Book Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Book;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Demi Bold Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Demi Bold;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Light Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Light;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Medium Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Medium;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Regular Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk Std Regular;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk W1G Bold Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk W1G Bold;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk W1G Book Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk W1G Book;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk W1G Demibold Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk W1G Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk W1G Light Italic;99.99999904632568
script;FF Bauer Grotesk™;FF Bauer Grotesk W1G Light;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk W1G Medium;90.0
script;FF Bauer Grotesk™;FF Bauer Grotesk W1G Regular;90.0
script;FF Catch Words™;FF Catch Words Std One;-
script;FF Catch Words™;FF Catch Words Std Two;90.0
script;FF Child's Play™;FF Child's Play Pro Age Eight Regular;-
script;FF Child's Play™;FF Child's Play Pro Age Five Regular;-
script;FF Child's Play™;FF Child's Play Pro Age Nine Regular;-
script;FF Child's Play™;FF Child's Play Pro Age Seven Regular;-
script;FF Child's Play™;FF Child's Play Pro Age Six Regular;-
script;FF Child's Play™;FF Child's Play Pro Age Ten Regular;-
script;FF Child's Play™;FF Child's Play Std Age Eight Regular;-
script;FF Child's Play™;FF Child's Play Std Age Five Regular;-
script;FF Child's Play™;FF Child's Play Std Age Nine Regular;-
script;FF Child's Play™;FF Child's Play Std Age Seven Regular;-
script;FF Child's Play™;FF Child's Play Std Age Six Regular;-
script;FF Child's Play™;FF Child's Play Std Age Ten Regular;-
script;FF Child's Play™;FF Child's Play Std Dingbats;-
script;FF Clair™;FF Clair Std Black;90.0
script;FF Clair™;FF Clair Std Bold;90.0
script;FF Clair™;FF Clair Std Light;90.0
script;FF Clair™;FF Clair Std Medium;90.0
script;FF Clair™;FF Clair Std Regular;90.0
script;FF Craft™;FF Craft Std Black;103.99999904632568
script;FF Craft™;FF Craft Std Regular;112.99999809265137
script;FF Craft™;FF Craft Std Reversed Black;90.0
script;FF Craft™;FF Craft Std Reversed Regular;90.0
script;FF Danubia Script™;FF Danubia Script Std Regular;105.99999904632568
script;FF Dora Display™;FF Dora Display Pro Regular;-
script;FF Dora Display™;FF Dora Display Std Regular;-
script;FF Dora™;FF Dora Pro Bold Italic;-
script;FF Dora™;FF Dora Pro Bold;-
script;FF Dora™;FF Dora Pro Regular Italic;-
script;FF Dora™;FF Dora Pro Regular;-
script;FF Dora™;FF Dora Std Bold Italic;-
script;FF Dora™;FF Dora Std Bold;-
script;FF Dora™;FF Dora Std Regular Italic;-
script;FF Dora™;FF Dora Std Regular;-
script;FF DuChirico™;FF DuChirico Std Regular;-
script;FF DuDuchamp™;FF DuDuchamp Std Regular;93.0
script;FF DuGauguin™;FF DuGauguin Std Regular;109.99999809265137
script;FF DuMathieu™;FF DuMathieu Std Regular;-
script;FF DuMifu™;FF DuMifu Std Regular;108.99999809265137
script;FF DuMoore™;FF DuMoore Std Inline Regular;90.0
script;FF DuMoore™;FF DuMoore Std Regular;90.0
script;FF DuTurner™;FF DuTurner Std Regular;-
script;FF Eddie™;FF Eddie Std Regular;132.0
script;FF Ekktor™;Ekttor Bold;100.99999904632568
script;FF Ekktor™;Ekttor Light;96.99999952316284
script;FF Ekktor™;Ekttor Mixed;96.99999952316284
script;FF Elegie™;FF Elegie Std Regular Italic;102.0
script;FF Elegie™;FF Elegie Std Regular;90.0
script;FF Erikrighthand™;FF Erikrighthand Pro Regular;-
script;FF Erikrighthand™;FF Erikrighthand Std Regular;-
script;FF Falafel™;FF Falafel Std Regular;260.99998474121094
script;FF FancyWriting™;FF FancyWriting Std Median;93.99999976158142
script;FF FancyWriting™;FF FancyWriting Std Mega;90.0
script;FF FancyWriting™;FF FancyWriting Std Micro;93.99999976158142
script;FF Fontesque Sans®;FF Fontesque Sans Pro Bold Italic;-
script;FF Fontesque Sans®;FF Fontesque Sans Pro Bold;-
script;FF Fontesque Sans®;FF Fontesque Sans Pro Extra Bold;-
script;FF Fontesque Sans®;FF Fontesque Sans Pro Light Italic;-
script;FF Fontesque Sans®;FF Fontesque Sans Pro Light;-
script;FF Fontesque Sans®;FF Fontesque Sans Pro Regular Italic;-
script;FF Fontesque Sans®;FF Fontesque Sans Pro Regular;-
script;FF Fontesque Sans®;FF Fontesque Sans Pro Ultra Light;-
script;FF Fontesque Sans®;FF Fontesque Sans Std Bold Italic;112.99999809265137
script;FF Fontesque Sans®;FF Fontesque Sans Std Bold;90.0
script;FF Fontesque Sans®;FF Fontesque Sans Std Extra Bold;90.0
script;FF Fontesque Sans®;FF Fontesque Sans Std Light Italic;112.99999809265137
script;FF Fontesque Sans®;FF Fontesque Sans Std Light;90.0
script;FF Fontesque Sans®;FF Fontesque Sans Std Regular Italic;112.99999809265137
script;FF Fontesque Sans®;FF Fontesque Sans Std Regular;90.0
script;FF Fontesque Sans®;FF Fontesque Sans Std Ultra Light;90.0
script;FF Fontesque®;FF Fontesque Pro Bold Italic;-
script;FF Fontesque®;FF Fontesque Pro Bold;-
script;FF Fontesque®;FF Fontesque Pro Display Bold Italic;-
script;FF Fontesque®;FF Fontesque Pro Display Bold;90.0
script;FF Fontesque®;FF Fontesque Pro Display Extra Bold;90.0
script;FF Fontesque®;FF Fontesque Pro Display Light Italic;-
script;FF Fontesque®;FF Fontesque Pro Display Light;90.0
script;FF Fontesque®;FF Fontesque Pro Display Regular Italic;-
script;FF Fontesque®;FF Fontesque Pro Display Regular;90.0
script;FF Fontesque®;FF Fontesque Pro Extra Bold;-
script;FF Fontesque®;FF Fontesque Pro Regular Italic;-
script;FF Fontesque®;FF Fontesque Pro Regular;-
script;FF Fontesque®;FF Fontesque Pro Text Bold Italic;-
script;FF Fontesque®;FF Fontesque Pro Text Bold;90.99999994039536
script;FF Fontesque®;FF Fontesque Pro Text Regular Italic;-
script;FF Fontesque®;FF Fontesque Pro Text Regular;90.99999994039536
script;FF Fontesque®;FF Fontesque Std Bold Italic;-
script;FF Fontesque®;FF Fontesque Std Bold;90.0
script;FF Fontesque®;FF Fontesque Std Display Bold Italic;-
script;FF Fontesque®;FF Fontesque Std Display Bold;90.0
script;FF Fontesque®;FF Fontesque Std Display Extra Bold;90.0
script;FF Fontesque®;FF Fontesque Std Display Light Italic;-
script;FF Fontesque®;FF Fontesque Std Display Light;90.0
script;FF Fontesque®;FF Fontesque Std Display Regular Italic;-
script;FF Fontesque®;FF Fontesque Std Display Regular;90.0
script;FF Fontesque®;FF Fontesque Std Extra Bold;90.0
script;FF Fontesque®;FF Fontesque Std Regular Italic;115.99999809265137
script;FF Fontesque®;FF Fontesque Std Regular;90.0
script;FF Fontesque®;FF Fontesque Std Text Bold Italic;-
script;FF Fontesque®;FF Fontesque Std Text Bold;90.99999994039536
script;FF Fontesque®;FF Fontesque Std Text Regular Italic;-
script;FF Fontesque®;FF Fontesque Std Text Regular;90.99999994039536
script;FF Franziska™;FF Franziska Pro Black Italic;96.99999952316284
script;FF Franziska™;FF Franziska Pro Black;90.0
script;FF Franziska™;FF Franziska Pro Bold Italic;96.0
script;FF Franziska™;FF Franziska Pro Bold;90.0
script;FF Franziska™;FF Franziska Pro Book Italic;94.99999952316284
script;FF Franziska™;FF Franziska Pro Book;90.0
script;FF Franziska™;FF Franziska Pro Demi Bold Italic;96.0
script;FF Franziska™;FF Franziska Pro Demi Bold;90.0
script;FF Franziska™;FF Franziska Pro Extra Bold Italic;96.99999952316284
script;FF Franziska™;FF Franziska Pro Extra Bold;90.0
script;FF Franziska™;FF Franziska Pro Hairline Italic;94.99999952316284
script;FF Franziska™;FF Franziska Pro Hairline;90.0
script;FF Franziska™;FF Franziska Pro Light Italic;94.99999952316284
script;FF Franziska™;FF Franziska Pro Light;90.0
script;FF Franziska™;FF Franziska Pro Medium Italic;96.0
script;FF Franziska™;FF Franziska Pro Medium;90.0
script;FF Franziska™;FF Franziska Pro Regular Italic;94.99999952316284
script;FF Franziska™;FF Franziska Pro Regular;90.0
script;FF Franziska™;FF Franziska Pro Thin Italic;94.99999952316284
script;FF Franziska™;FF Franziska Pro Thin;90.0
script;FF Franziska™;FF Franziska Std Black Italic;-
script;FF Franziska™;FF Franziska Std Black;-
script;FF Franziska™;FF Franziska Std Bold Italic;-
script;FF Franziska™;FF Franziska Std Bold;-
script;FF Franziska™;FF Franziska Std Book Italic;-
script;FF Franziska™;FF Franziska Std Book;-
script;FF Franziska™;FF Franziska Std Demi Bold Italic;-
script;FF Franziska™;FF Franziska Std Demi Bold;-
script;FF Franziska™;FF Franziska Std Extra Bold Italic;-
script;FF Franziska™;FF Franziska Std Extra Bold;-
script;FF Franziska™;FF Franziska Std Hairline Italic;-
script;FF Franziska™;FF Franziska Std Hairline;-
script;FF Franziska™;FF Franziska Std Light Italic;-
script;FF Franziska™;FF Franziska Std Light;-
script;FF Franziska™;FF Franziska Std Medium Italic;-
script;FF Franziska™;FF Franziska Std Medium;-
script;FF Franziska™;FF Franziska Std Regular Italic;-
script;FF Franziska™;FF Franziska Std Regular;-
script;FF Franziska™;FF Franziska Std Thin Italic;-
script;FF Franziska™;FF Franziska Std Thin;-
script;FF Friday, Saturday, Sunday™;FF Friday Std Regular;97.99999952316284
script;FF Friday, Saturday, Sunday™;FF Saturday Std Semi Bold;97.99999952316284
script;FF Friday, Saturday, Sunday™;FF Sunday Std Bold;97.99999952316284
script;FF Graffio®;FF Graffio Std Difensivo Regular;90.0
script;FF Graffio®;FF Graffio Std Offensivo Regular;90.0
script;FF Graffio®;FF Graffio Std Visivo Regular;90.0
script;FF Info Correspondence™;FF Info Correspondence Pro Bold Italic;-
script;FF Info Correspondence™;FF Info Correspondence Pro Bold;-
script;FF Info Correspondence™;FF Info Correspondence Pro Medium Italic;-
script;FF Info Correspondence™;FF Info Correspondence Pro Medium;-
script;FF Info Correspondence™;FF Info Correspondence Pro Regular Italic;-
script;FF Info Correspondence™;FF Info Correspondence Pro Regular;-
script;FF Info Correspondence™;FF Info Correspondence Std Bold Italic;-
script;FF Info Correspondence™;FF Info Correspondence Std Bold;-
script;FF Info Correspondence™;FF Info Correspondence Std Medium Italic;-
script;FF Info Correspondence™;FF Info Correspondence Std Medium;-
script;FF Info Correspondence™;FF Info Correspondence Std Regular Italic;-
script;FF Info Correspondence™;FF Info Correspondence Std Regular;-
script;FF Info Display®;FF Info Display Pro Bold Italic;-
script;FF Info Display®;FF Info Display Pro Bold;-
script;FF Info Display®;FF Info Display Pro Book Italic;-
script;FF Info Display®;FF Info Display Pro Book;-
script;FF Info Display®;FF Info Display Pro Medium Italic;-
script;FF Info Display®;FF Info Display Pro Medium;-
script;FF Info Display®;FF Info Display Pro Regular Italic;-
script;FF Info Display®;FF Info Display Pro Regular;-
script;FF Info Display®;FF Info Display Pro Semi Bold Italic;-
script;FF Info Display®;FF Info Display Pro Semi Bold;-
script;FF Info Display®;FF Info Display Std Bold Italic;-
script;FF Info Display®;FF Info Display Std Bold;-
script;FF Info Display®;FF Info Display Std Book Italic;-
script;FF Info Display®;FF Info Display Std Book;-
script;FF Info Display®;FF Info Display Std Medium Italic;-
script;FF Info Display®;FF Info Display Std Medium;-
script;FF Info Display®;FF Info Display Std Regular Italic;-
script;FF Info Display®;FF Info Display Std Regular;-
script;FF Info Display®;FF Info Display Std Semi Bold Italic;-
script;FF Info Display®;FF Info Display Std Semi Bold;-
script;FF Info Text®;FF Info Text Pro Bold Italic;-
script;FF Info Text®;FF Info Text Pro Bold;-
script;FF Info Text®;FF Info Text Pro Book Italic;-
script;FF Info Text®;FF Info Text Pro Book;-
script;FF Info Text®;FF Info Text Pro Medium Italic;-
script;FF Info Text®;FF Info Text Pro Medium;-
script;FF Info Text®;FF Info Text Pro Regular Italic;-
script;FF Info Text®;FF Info Text Pro Regular;-
script;FF Info Text®;FF Info Text Pro Semi Bold Italic;-
script;FF Info Text®;FF Info Text Pro Semi Bold;-
script;FF Info Text®;FF Info Text Std Bold Italic;-
script;FF Info Text®;FF Info Text Std Bold;-
script;FF Info Text®;FF Info Text Std Book Italic;-
script;FF Info Text®;FF Info Text Std Book;-
script;FF Info Text®;FF Info Text Std Medium Italic;-
script;FF Info Text®;FF Info Text Std Medium;-
script;FF Info Text®;FF Info Text Std Regular Italic;-
script;FF Info Text®;FF Info Text Std Regular;-
script;FF Info Text®;FF Info Text Std Semi Bold Italic;-
script;FF Info Text®;FF Info Text Std Semi Bold;-
script;FF Jackie™;FF Jackie Pro Bold;90.0
script;FF Jackie™;FF Jackie Pro Regular Block;90.0
script;FF Jackie™;FF Jackie Pro Regular Fill;90.0
script;FF Jackie™;FF Jackie Pro Regular;90.0
script;FF Jackie™;FF Jackie Std Bold;90.0
script;FF Jackie™;FF Jackie Std Regular Block;90.0
script;FF Jackie™;FF Jackie Std Regular Fill;90.0
script;FF Jackie™;FF Jackie Std Regular;90.0
script;FF Jacque™;FF Jacque Std Fat;93.99999976158142
script;FF Jacque™;FF Jacque Std Regular;93.99999976158142
script;FF Jacque™;FF Jacque Std Slim;93.99999976158142
script;FF Jambono™;FF Jambono Pro Black;94.99999952316284
script;FF Jambono™;FF Jambono Pro Bold;94.99999952316284
script;FF Jambono™;FF Jambono Pro Light;94.99999952316284
script;FF Jambono™;FF Jambono Pro Medium;94.99999952316284
script;FF Jambono™;FF Jambono Pro Regular;94.99999952316284
script;FF Jambono™;FF Jambono Std Black;94.99999952316284
script;FF Jambono™;FF Jambono Std Bold;94.99999952316284
script;FF Jambono™;FF Jambono Std Light;94.99999952316284
script;FF Jambono™;FF Jambono Std Medium;94.99999952316284
script;FF Jambono™;FF Jambono Std Regular;94.99999952316284
script;FF Justlefthand®;FF Justlefthand Pro Regular;-
script;FF Justlefthand®;FF Justlefthand Std Regular;-
script;FF Klunder Script™;FF Klunder Script Std Bold;256.0
script;FF Klunder Script™;FF Klunder Script Std Regular;256.0
script;FF Kurt™;FF Kurt Std Bold;90.0
script;FF Kurt™;FF Kurt Std Light;90.0
script;FF Kurt™;FF Kurt Std Regular;90.0
script;FF Layout™;FF Layout Std Bold Italic;100.99999904632568
script;FF Layout™;FF Layout Std Bold;90.0
script;FF Layout™;FF Layout Std Regular Italic;100.99999904632568
script;FF Layout™;FF Layout Std Regular;90.0
script;FF Letterine®;FF Letterine Std Archetipetti One Regular;229.99998474121094
script;FF Letterine®;FF Letterine Std Archetipetti Two Regular;96.0
script;FF Letterine®;FF Letterine Std Black;-
script;FF Letterine®;FF Letterine Std Esagerate Black;94.99999952316284
script;FF Letterine®;FF Letterine Std Esagerate Regular;94.99999952316284
script;FF Letterine®;FF Letterine Std Regular;-
script;FF Letterine®;FF Letterine Std Teatro Regular;94.99999952316284
script;FF Market®;FF Market Pro Bold;111.99999809265137
script;FF Market®;FF Market Pro Condensed Medium;111.99999809265137
script;FF Market®;FF Market Pro Regular;111.99999809265137
script;FF Market®;FF Market Std Bold;-
script;FF Market®;FF Market Std Condensed Medium;-
script;FF Market®;FF Market Std Regular;-
script;FF Masala Script™;FF Masala Script Pro Black;-
script;FF Masala Script™;FF Masala Script Pro Bold;-
script;FF Masala Script™;FF Masala Script Pro Regular;-
script;FF Masala Script™;FF Masala Script Std Black;-
script;FF Masala Script™;FF Masala Script Std Bold;-
script;FF Masala Script™;FF Masala Script Std Regular;-
script;FF Masterpiece®;FF Masterpiece Std Allegro Regular;-
script;FF Masterpiece®;FF Masterpiece Std Andante Regular;126.0
script;FF Meta Serif®;FF Meta Serif Pro Black Italic;-
script;FF Meta Serif®;FF Meta Serif Pro Black;-
script;FF Meta Serif®;FF Meta Serif Pro Bold Italic;102.0
script;FF Meta Serif®;FF Meta Serif Pro Bold;90.0
script;FF Meta Serif®;FF Meta Serif Pro Book Italic;102.0
script;FF Meta Serif®;FF Meta Serif Pro Book;90.0
script;FF Meta Serif®;FF Meta Serif Pro Extrabold Italic;-
script;FF Meta Serif®;FF Meta Serif Pro Extrabold;-
script;FF Meta Serif®;FF Meta Serif Pro Light Italic;-
script;FF Meta Serif®;FF Meta Serif Pro Light;-
script;FF Meta Serif®;FF Meta Serif Pro Medium Italic;-
script;FF Meta Serif®;FF Meta Serif Pro Medium;-
script;FF Meta Serif®;FF Meta Serif Std Black Italic;-
script;FF Meta Serif®;FF Meta Serif Std Black;-
script;FF Meta Serif®;FF Meta Serif Std Bold Italic;-
script;FF Meta Serif®;FF Meta Serif Std Book Italic;-
script;FF Meta Serif®;FF Meta Serif Std Book;-
script;FF Meta Serif®;FF Meta Serif Std Extrabold Italic;-
script;FF Meta Serif®;FF Meta Serif Std Extrabold;-
script;FF Meta Serif®;FF Meta Serif Std Light Italic;-
script;FF Meta Serif®;FF Meta Serif Std Light;-
script;FF Meta Serif®;FF Meta Serif Std Medium Italic;-
script;FF Meta Serif®;FF Meta Serif Std Medium;-
script;FF Meta®;FF Meta Pro Black Italic;100.99999904632568
script;FF Meta®;FF Meta Pro Black;90.0
script;FF Meta®;FF Meta Pro Bold Italic;102.0
script;FF Meta®;FF Meta Pro Bold;90.0
script;FF Meta®;FF Meta Pro Book Italic;100.99999904632568
script;FF Meta®;FF Meta Pro Book;90.0
script;FF Meta®;FF Meta Pro Condensed Black Italic;100.99999904632568
script;FF Meta®;FF Meta Pro Condensed Black;90.0
script;FF Meta®;FF Meta Pro Condensed Bold Italic;100.99999904632568
script;FF Meta®;FF Meta Pro Condensed Bold;90.0
script;FF Meta®;FF Meta Pro Condensed Book Italic;102.0
script;FF Meta®;FF Meta Pro Condensed Book;90.0
script;FF Meta®;FF Meta Pro Condensed ExtraBold Italic;102.0
script;FF Meta®;FF Meta Pro Condensed Extrabold;90.0
script;FF Meta®;FF Meta Pro Condensed Italic;100.99999904632568
script;FF Meta®;FF Meta Pro Condensed Medium Italic;102.0
script;FF Meta®;FF Meta Pro Condensed Medium;90.0
script;FF Meta®;FF Meta Pro Condensed;90.0
script;FF Meta®;FF Meta Pro Hairline Italic;99.99999904632568
script;FF Meta®;FF Meta Pro Hairline;90.0
script;FF Meta®;FF Meta Pro Italic;100.99999904632568
script;FF Meta®;FF Meta Pro Light Italic;100.99999904632568
script;FF Meta®;FF Meta Pro Light;90.0
script;FF Meta®;FF Meta Pro Medium Italic;102.0
script;FF Meta®;FF Meta Pro Medium;90.0
script;FF Meta®;FF Meta Pro Regular;90.0
script;FF Meta®;FF Meta Pro Thin Italic;100.99999904632568
script;FF Meta®;FF Meta Pro Thin;90.0
script;FF Meta®;FF Meta Std Black Italic;100.99999904632568
script;FF Meta®;FF Meta Std Black;90.0
script;FF Meta®;FF Meta Std Bold Italic;102.0
script;FF Meta®;FF Meta Std Bold;90.0
script;FF Meta®;FF Meta Std Book Italic;100.99999904632568
script;FF Meta®;FF Meta Std Book;90.0
script;FF Meta®;FF Meta Std Condensed Black Italic;100.99999904632568
script;FF Meta®;FF Meta Std Condensed Black;90.0
script;FF Meta®;FF Meta Std Condensed Bold Italic;100.99999904632568
script;FF Meta®;FF Meta Std Condensed Bold;90.0
script;FF Meta®;FF Meta Std Condensed Book Italic;102.0
script;FF Meta®;FF Meta Std Condensed Book;90.0
script;FF Meta®;FF Meta Std Condensed Extrabold Italic;100.99999904632568
script;FF Meta®;FF Meta Std Condensed Extrabold;90.0
script;FF Meta®;FF Meta Std Condensed Italic;100.99999904632568
script;FF Meta®;FF Meta Std Condensed Medium Italic;102.0
script;FF Meta®;FF Meta Std Condensed Medium;90.0
script;FF Meta®;FF Meta Std Condensed;90.0
script;FF Meta®;FF Meta Std Hairline Italic;102.0
script;FF Meta®;FF Meta Std Hairline;90.0
script;FF Meta®;FF Meta Std Italic;100.99999904632568
script;FF Meta®;FF Meta Std Light Italic;100.99999904632568
script;FF Meta®;FF Meta Std Light;90.0
script;FF Meta®;FF Meta Std Medium Italic;102.0
script;FF Meta®;FF Meta Std Medium;90.0
script;FF Meta®;FF Meta Std Regular;90.0
script;FF Meta®;FF Meta Std Thin Italic;102.0
script;FF Meta®;FF Meta Std Thin;90.0
script;FF Meta®;FF Meta Variable Italic;100.99999904632568
script;FF Meta®;FF Meta Variable Regular;90.0
script;FF Milo Slab®;FF Milo Slab Pro Black Italic;99.0
script;FF Milo Slab®;FF Milo Slab Pro Black;90.0
script;FF Milo Slab®;FF Milo Slab Pro Bold Italic;99.0
script;FF Milo Slab®;FF Milo Slab Pro Bold;90.0
script;FF Milo Slab®;FF Milo Slab Pro Extra Bold Italic;99.0
script;FF Milo Slab®;FF Milo Slab Pro Extra Bold;90.0
script;FF Milo Slab®;FF Milo Slab Pro Extra Light Italic;99.0
script;FF Milo Slab®;FF Milo Slab Pro Extra Light;90.0
script;FF Milo Slab®;FF Milo Slab Pro Light Italic;99.0
script;FF Milo Slab®;FF Milo Slab Pro Light;90.0
script;FF Milo Slab®;FF Milo Slab Pro Medium Italic;99.0
script;FF Milo Slab®;FF Milo Slab Pro Medium;90.0
script;FF Milo Slab®;FF Milo Slab Pro Regular Italic;97.99999952316284
script;FF Milo Slab®;FF Milo Slab Pro Regular;90.0
script;FF Milo Slab®;FF Milo Slab Pro Text Italic;99.0
script;FF Milo Slab®;FF Milo Slab Pro Text;90.0
script;FF Milo Slab®;FF Milo Slab Pro Thin Italic;99.0
script;FF Milo Slab®;FF Milo Slab Pro Thin;90.0
script;FF Milo Slab®;FF Milo Slab Std Black Italic;99.0
script;FF Milo Slab®;FF Milo Slab Std Black;90.0
script;FF Milo Slab®;FF Milo Slab Std Bold Italic;97.99999952316284
script;FF Milo Slab®;FF Milo Slab Std Bold;90.0
script;FF Milo Slab®;FF Milo Slab Std Extra Bold Italic;99.0
script;FF Milo Slab®;FF Milo Slab Std Extra Bold;90.0
script;FF Milo Slab®;FF Milo Slab Std Extra Light Italic;99.0
script;FF Milo Slab®;FF Milo Slab Std Extra Light;90.0
script;FF Milo Slab®;FF Milo Slab Std Light Italic;99.0
script;FF Milo Slab®;FF Milo Slab Std Light;90.0
script;FF Milo Slab®;FF Milo Slab Std Medium Italic;99.0
script;FF Milo Slab®;FF Milo Slab Std Medium;90.0
