Category;Family;Style;Connections;Average connections
script;Aderyn;Aderyn Condensed Italic;0
script;Aderyn;Aderyn Condensed;0
script;Aderyn;Aderyn ExtraBold Italic;0
script;Aderyn;Aderyn ExtraBold;0
script;Aderyn;Aderyn Fat Italic;0
script;Aderyn;Aderyn Fat;0
script;Aderyn;Aderyn Italic;0
script;Aderyn;Aderyn Obese Italic;0
script;Aderyn;Aderyn Obese;0
script;Aderyn;Aderyn;0
script;Adevale;Adevale;3
script;Adexline Lettering;Adexline Lettering Italic;2
script;Adexline Lettering;Adexline Lettering Regular;2
script;Adhellia;Adhellia Script;4
script;Adicttives;Adicttives Regular;4
script;Adieu Two Pro;Adieu Two Pro;0
script;Adieu;Adieu Regular;0
script;Adigussto;Adigussto Alternate;1
script;Adigussto;Adigussto Regular;3
script;Adigussto;Adigussto Swashes;1
script;Adinah;Adinah Inline;4
script;Adinah;Adinah Layers Base;4
script;Adinah;Adinah Layers Inline;0
script;Adinah;Adinah Layers Rough Base;4
script;Adinah;Adinah Layers Rough Inline;0
script;Adinah;Adinah Layers Rough Shade;0
script;Adinah;Adinah Layers Shade;0
script;Adinah;Adinah Rough Inline;4
script;Adinah;Adinah Rough Shade Inline;0
script;Adinah;Adinah Rough Shade;0
script;Adinah;Adinah Rough;4
script;Adinah;Adinah Shade Inline;0
script;Adinah;Adinah Shade;0
script;Adinah;Adinah Solid;4
script;Adinda Melia;Adinda Melia Regular;2
script;Adios Script Pro;Adios Script Pro;2
script;Adipura;Adipura Regular;2
script;Aditta;Aditta Regular;2
script;Adiwangsa;Adiwangsa Outline;0
script;Adiwangsa;Adiwangsa Regular;0
script;Adiwangsa;Adiwangsa Script;4
script;Adiystas;Adiystas Alternate 1;2
script;Adiystas;Adiystas Alternate 2;0
script;Adiystas;Adiystas Regular;4
script;Adlibitum;Adlibitum Bold;0
script;Adlibitum;Adlibitum Light;0
script;Adlibitum;Adlibitum;0
script;Admiral Script™;Admiral Script Regular;0
script;Adolle Bright;Adolle Bright Regular;4
script;Adonis Old Style SG™;Adonis Old Style SG Light;4
script;Adonis Old Style SG™;Adonis Old Style SG Regular;4
script;Adore You;Adore You Regular;0
script;Adore You;Adore You Slanted;0
script;Adore You;Adore You Strokes;0
script;Adoredly;Adoredly Regular;3
script;Adorefunny;Adorefunny Regular;5
script;Adorn Garland Smooth;Adorn Garland Smooth;5
script;Adorn Smooth;Adorn Smooth Banners;0
script;Adorn Smooth;Adorn Smooth Catchwords;3
script;Adorn Smooth;Adorn Smooth Condensed Sans;0
script;Adorn Smooth;Adorn Smooth Engraved;0
script;Adorn Smooth;Adorn Smooth Frames;5
script;Adorn Smooth;Adorn Smooth Ornaments;1
script;Adorn Smooth;Adorn Smooth Pomander Bold;5
script;Adorn Smooth;Adorn Smooth Pomander;5
script;Adorn Smooth;Adorn Smooth Serif;0
script;Adorn Smooth;Adorn Smooth Slab Serif Bold;0
script;Adorn Smooth;Adorn Smooth Slab Serif;0
script;Adorn;Adorn Banners;0
script;Adorn;Adorn Bouquet Basic;4
script;Adorn;Adorn Bouquet;4
script;Adorn;Adorn Catchwords;3
script;Adorn;Adorn Condensed Sans;0
script;Adorn;Adorn Copperplate;0
script;Adorn;Adorn Coronet Basic;3
script;Adorn;Adorn Coronet;3
script;Adorn;Adorn Duo;0
script;Adorn;Adorn Engraved Expanded;0
script;Adorn;Adorn Engraved;0
script;Adorn;Adorn Expanded Sans;0
script;Adorn;Adorn Frames;5
script;Adorn;Adorn Garland Basic;5
script;Adorn;Adorn Garland;5
script;Adorn;Adorn Ornaments;1
script;Adorn;Adorn Pomander Basic;5
script;Adorn;Adorn Pomander;5
script;Adorn;Adorn Roman;0
script;Adorn;Adorn SPomander Basic;5
script;Adorn;Adorn Serif;0
script;Adorn;Adorn Slab Serif Bold;0
script;Adorn;Adorn Slab Serif;0
script;Adorn;Adorn Solo;0
script;Adorn;Adorn Trio;1
script;Adrielle;Adrielle Regular;5
script;Adsention;Adsention Regular;4
script;Adventures Unlimited;Adventures Unlimited Sans Bold;0
script;Adventures Unlimited;Adventures Unlimited Sans Regular;0
script;Adventures Unlimited;Adventures Unlimited Sans Thin;0
script;Adventures Unlimited;Adventures Unlimited Script Bold;5
script;Adventures Unlimited;Adventures Unlimited Script Regular;5
script;Adventure™;Adventure;3
script;Advertising Script;Advertising Script Bold;4
script;Advertising Script;Advertising Script Chupito Brownie Bold;5
script;Advertising Script;Advertising Script Light;4
script;Advertising Script;Advertising Script Monoline;4
script;Advertising Script;Advertising Script Regular;4
script;Aelita;Aelita Bold Italic;0
script;Aelita;Aelita Bold;0
script;Aelita;Aelita Book Italic;0
script;Aelita;Aelita Book;0
script;Aelita;Aelita Medium Italic;0
script;Aelita;Aelita Medium;0
script;Aerishhawk;Aerishhawk Regular;0
script;Aeris™;Aeris Pro A Bold Italic;0
script;Aeris™;Aeris Pro A Bold;0
script;Aeris™;Aeris Pro A Italic;0
script;Aeris™;Aeris Pro A Regular;0
script;Aeris™;Aeris Pro B Bold Italic;0
script;Aeris™;Aeris Pro B Bold;0
script;Aeris™;Aeris Pro B Italic;0
script;Aeris™;Aeris Pro B Regular;0
script;Aeris™;Aeris Pro Title A Bold Italic;0
script;Aeris™;Aeris Pro Title A Bold;0
script;Aeris™;Aeris Pro Title A Italic;0
script;Aeris™;Aeris Pro Title A Regular;0
script;Aeris™;Aeris Pro Title B Bold Italic;0
